# MathCheck2 K10 one-factorizations, decoded and validated
# format: case<TAB>five_edges;...;five_edges
151	01,23,45,67,89;02,18,35,46,79;03,12,49,56,78;04,13,27,58,69;05,17,26,39,48;06,14,28,37,59;07,15,29,34,68;08,19,25,36,47;09,16,24,38,57
152	01,23,45,67,89;02,17,36,49,58;03,18,27,46,59;04,16,29,35,78;05,14,28,37,69;06,13,25,48,79;07,15,24,39,68;08,19,26,34,57;09,12,38,47,56
153	01,23,45,67,89;02,18,36,47,59;03,14,25,69,78;04,16,29,37,58;05,12,34,68,79;06,13,28,49,57;07,15,26,39,48;08,19,27,35,46;09,17,24,38,56
154	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,17,28,36,59;05,19,26,38,47;06,13,27,49,58;07,12,39,48,56;08,16,29,34,57;09,18,25,37,46
155	01,23,45,67,89;02,17,39,46,58;03,15,24,68,79;04,18,27,36,59;05,16,29,38,47;06,12,35,49,78;07,13,25,48,69;08,19,26,34,57;09,14,28,37,56
156	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,17,28,36,59;05,18,26,37,49;06,13,29,47,58;07,19,24,38,56;08,12,39,46,57;09,16,27,35,48
157	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,18,27,36,59;05,17,26,39,48;06,12,37,49,58;07,19,28,34,56;08,13,29,46,57;09,16,25,38,47
158	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,17,28,36,59;05,19,26,37,48;06,13,27,49,58;07,18,29,34,56;08,12,39,46,57;09,16,25,38,47
159	01,23,45,67,89;02,17,39,46,58;03,18,24,56,79;04,16,29,35,78;05,13,27,49,68;06,12,37,48,59;07,15,28,34,69;08,19,25,36,47;09,14,26,38,57
160	01,23,45,67,89;02,13,48,57,69;03,12,46,59,78;04,17,29,36,58;05,18,26,37,49;06,14,28,35,79;07,15,24,39,68;08,19,27,34,56;09,16,25,38,47
161	01,23,45,67,89;02,13,47,58,69;03,16,25,49,78;04,17,28,36,59;05,14,29,37,68;06,18,24,35,79;07,15,26,39,48;08,19,27,34,56;09,12,38,46,57
162	01,23,45,67,89;02,14,37,58,69;03,18,26,49,57;04,13,29,56,78;05,12,36,48,79;06,17,28,34,59;07,15,24,39,68;08,19,27,35,46;09,16,25,38,47
163	01,23,45,67,89;02,16,39,47,58;03,15,29,46,78;04,18,27,36,59;05,17,24,38,69;06,12,35,48,79;07,13,25,49,68;08,19,26,34,57;09,14,28,37,56
164	01,23,45,67,89;02,15,39,47,68;03,12,49,56,78;04,18,27,36,59;05,17,29,38,46;06,14,28,35,79;07,13,25,48,69;08,19,26,34,57;09,16,24,37,58
165	01,23,45,67,89;02,15,39,47,68;03,16,24,59,78;04,12,36,58,79;05,18,29,37,46;06,17,28,35,49;07,14,25,38,69;08,19,27,34,56;09,13,26,48,57
166	01,23,45,67,89;02,13,47,58,69;03,14,26,59,78;04,17,25,39,68;05,16,28,37,49;06,18,24,35,79;07,15,29,36,48;08,19,27,34,56;09,12,38,46,57
167	01,23,45,67,89;02,18,34,56,79;03,12,46,59,78;04,13,27,58,69;05,16,29,37,48;06,17,28,35,49;07,15,24,39,68;08,19,25,36,47;09,14,26,38,57
168	01,23,45,67,89;02,17,38,49,56;03,15,24,69,78;04,18,27,36,59;05,16,28,39,47;06,12,35,48,79;07,13,29,46,58;08,19,26,34,57;09,14,25,37,68
169	01,23,45,67,89;02,13,47,58,69;03,14,25,68,79;04,18,29,37,56;05,12,36,49,78;06,17,28,34,59;07,15,26,39,48;08,19,27,35,46;09,16,24,38,57
170	01,23,45,67,89;02,17,35,49,68;03,14,29,56,78;04,18,27,36,59;05,16,24,38,79;06,12,39,47,58;07,13,25,48,69;08,19,26,34,57;09,15,28,37,46
171	01,23,45,67,89;02,13,46,58,79;03,18,26,49,57;04,16,29,35,78;05,17,24,39,68;06,12,37,48,59;07,15,28,34,69;08,19,25,36,47;09,14,27,38,56
172	01,23,45,67,89;02,13,47,58,69;03,16,25,49,78;04,18,29,36,57;05,12,34,68,79;06,14,28,37,59;07,15,26,39,48;08,19,27,35,46;09,17,24,38,56
173	01,23,45,67,89;02,13,46,58,79;03,17,25,48,69;04,16,29,35,78;05,14,27,39,68;06,18,24,37,59;07,15,28,36,49;08,19,26,34,57;09,12,38,47,56
174	01,23,45,67,89;02,13,47,58,69;03,17,25,49,68;04,16,29,35,78;05,14,28,36,79;06,18,24,37,59;07,15,26,39,48;08,19,27,34,56;09,12,38,46,57
175	01,23,45,67,89;02,16,35,49,78;03,15,24,68,79;04,18,27,36,59;05,14,28,37,69;06,12,39,47,58;07,13,29,48,56;08,19,26,34,57;09,17,25,38,46
176	01,23,45,67,89;02,14,37,58,69;03,16,24,59,78;04,15,28,36,79;05,13,29,47,68;06,18,27,35,49;07,12,39,48,56;08,19,26,34,57;09,17,25,38,46
177	01,23,45,67,89;02,14,37,58,69;03,15,26,49,78;04,17,28,36,59;05,16,29,38,47;06,12,35,48,79;07,18,25,39,46;08,19,27,34,56;09,13,24,57,68
178	01,23,45,67,89;02,16,39,47,58;03,14,25,69,78;04,18,27,36,59;05,17,29,38,46;06,12,35,48,79;07,13,28,49,56;08,19,26,34,57;09,15,24,37,68
179	01,23,45,67,89;02,14,35,68,79;03,16,25,49,78;04,18,27,36,59;05,17,24,38,69;06,12,39,47,58;07,13,29,48,56;08,19,26,34,57;09,15,28,37,46
180	01,23,45,67,89;02,15,38,47,69;03,14,28,56,79;04,12,36,59,78;05,17,26,39,48;06,18,29,34,57;07,13,25,49,68;08,19,27,35,46;09,16,24,37,58
181	01,23,45,67,89;02,17,39,46,58;03,14,28,56,79;04,12,36,59,78;05,19,26,37,48;06,18,29,34,57;07,15,24,38,69;08,16,27,35,49;09,13,25,47,68
182	01,23,45,67,89;02,14,36,59,78;03,17,29,46,58;04,15,27,39,68;05,13,28,47,69;06,19,24,38,57;07,18,26,35,49;08,12,34,56,79;09,16,25,37,48
183	01,23,45,67,89;02,18,35,47,69;03,16,24,59,78;04,17,29,36,58;05,12,34,68,79;06,13,28,49,57;07,15,26,39,48;08,19,25,37,46;09,14,27,38,56
184	01,23,45,67,89;02,16,34,58,79;03,19,24,56,78;04,12,39,57,68;05,17,26,38,49;06,15,29,37,48;07,13,28,46,59;08,14,27,35,69;09,18,25,36,47
185	01,23,45,67,89;02,16,38,47,59;03,19,24,56,78;04,12,39,57,68;05,13,26,48,79;06,17,29,34,58;07,18,25,36,49;08,14,27,35,69;09,15,28,37,46
186	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,18,27,36,59;05,16,28,37,49;06,13,29,47,58;07,19,24,38,56;08,12,39,46,57;09,17,26,35,48
187	01,23,45,67,89;02,18,34,56,79;03,14,25,69,78;04,17,29,36,58;05,12,37,49,68;06,13,28,47,59;07,15,26,39,48;08,19,27,35,46;09,16,24,38,57
188	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,18,26,37,59;05,16,27,38,49;06,13,29,47,58;07,12,39,48,56;08,19,24,36,57;09,17,28,35,46
189	01,23,45,67,89;02,16,34,58,79;03,19,28,47,56;04,12,39,57,68;05,13,26,49,78;06,15,29,37,48;07,18,24,36,59;08,14,27,35,69;09,17,25,38,46
190	01,23,45,67,89;02,17,35,48,69;03,12,49,56,78;04,16,27,39,58;05,18,24,36,79;06,13,28,47,59;07,15,29,34,68;08,19,25,37,46;09,14,26,38,57
191	01,23,45,67,89;02,16,37,49,58;03,14,27,59,68;04,13,29,56,78;05,12,36,48,79;06,18,24,39,57;07,15,28,34,69;08,19,26,35,47;09,17,25,38,46
192	01,23,45,67,89;02,16,39,47,58;03,14,27,59,68;04,13,29,56,78;05,18,26,37,49;06,12,35,48,79;07,15,28,34,69;08,19,24,36,57;09,17,25,38,46
193	01,23,45,67,89;02,17,39,46,58;03,12,49,56,78;04,18,27,36,59;05,16,29,37,48;06,14,28,35,79;07,15,24,38,69;08,19,26,34,57;09,13,25,47,68
194	01,23,45,67,89;02,16,37,49,58;03,17,24,59,68;04,13,29,56,78;05,12,36,48,79;06,18,25,39,47;07,15,28,34,69;08,19,27,35,46;09,14,26,38,57
195	01,23,45,67,89;02,16,37,49,58;03,14,27,59,68;04,13,29,56,78;05,18,24,36,79;06,12,39,48,57;07,15,28,34,69;08,19,26,35,47;09,17,25,38,46
196	01,23,45,67,89;02,17,39,46,58;03,12,49,56,78;04,18,27,36,59;05,16,29,38,47;06,14,28,35,79;07,13,25,48,69;08,19,26,34,57;09,15,24,37,68
197	01,23,45,67,89;02,16,35,49,78;03,15,24,68,79;04,18,27,36,59;05,17,29,38,46;06,12,39,47,58;07,13,25,48,69;08,19,26,34,57;09,14,28,37,56
198	01,23,45,67,89;02,15,37,48,69;03,14,25,68,79;04,18,27,36,59;05,16,28,39,47;06,12,35,49,78;07,13,29,46,58;08,19,26,34,57;09,17,24,38,56
199	01,23,45,67,89;02,17,34,58,69;03,12,49,56,78;04,18,26,35,79;05,14,27,39,68;06,13,28,47,59;07,15,29,36,48;08,19,25,37,46;09,16,24,38,57
200	01,23,45,67,89;02,16,38,49,57;03,19,24,56,78;04,12,36,58,79;05,17,28,39,46;06,15,29,37,48;07,18,26,34,59;08,14,27,35,69;09,13,25,47,68
201	01,23,45,67,89;02,17,34,58,69;03,14,27,59,68;04,13,29,56,78;05,18,26,37,49;06,12,35,48,79;07,15,28,39,46;08,19,25,36,47;09,16,24,38,57
202	01,23,45,67,89;02,13,47,58,69;03,16,25,48,79;04,18,29,37,56;05,12,36,49,78;06,17,28,34,59;07,15,24,39,68;08,19,27,35,46;09,14,26,38,57
203	01,23,45,67,89;02,13,46,58,79;03,12,49,56,78;04,18,27,35,69;05,17,26,39,48;06,14,28,37,59;07,15,29,34,68;08,19,25,36,47;09,16,24,38,57
204	01,23,45,67,89;02,13,47,58,69;03,18,27,49,56;04,16,29,35,78;05,12,36,48,79;06,14,28,37,59;07,15,24,39,68;08,19,26,34,57;09,17,25,38,46
205	01,23,45,67,89;02,13,47,59,68;03,16,25,49,78;04,12,36,58,79;05,18,27,39,46;06,17,29,35,48;07,15,28,34,69;08,19,24,37,56;09,14,26,38,57
206	01,23,45,67,89;02,13,48,56,79;03,16,25,49,78;04,17,29,36,58;05,18,27,34,69;06,14,28,37,59;07,15,24,39,68;08,19,26,35,47;09,12,38,46,57
207	01,23,45,67,89;02,15,38,46,79;03,17,29,48,56;04,18,27,36,59;05,16,28,39,47;06,12,35,49,78;07,13,24,58,69;08,19,26,34,57;09,14,25,37,68
208	01,23,45,67,89;02,17,34,58,69;03,18,26,49,57;04,16,29,35,78;05,13,28,46,79;06,12,37,48,59;07,15,24,39,68;08,19,25,36,47;09,14,27,38,56
209	01,23,45,67,89;02,18,35,46,79;03,12,49,56,78;04,13,27,58,69;05,17,29,34,68;06,14,28,37,59;07,15,26,39,48;08,19,25,36,47;09,16,24,38,57
210	01,23,45,67,89;02,16,39,47,58;03,15,24,69,78;04,18,25,36,79;05,14,29,37,68;06,17,28,35,49;07,12,38,46,59;08,19,27,34,56;09,13,26,48,57
211	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,18,26,37,59;05,17,29,38,46;06,13,27,49,58;07,12,39,48,56;08,19,24,36,57;09,16,28,35,47
212	01,23,45,67,89;02,17,38,49,56;03,15,24,69,78;04,18,27,36,59;05,13,29,47,68;06,14,28,35,79;07,16,25,39,48;08,19,26,34,57;09,12,37,46,58
213	01,23,45,67,89;02,16,39,47,58;03,15,29,46,78;04,18,27,36,59;05,14,28,37,69;06,12,35,48,79;07,13,25,49,68;08,19,26,34,57;09,17,24,38,56
214	01,23,45,67,89;02,14,35,69,78;03,17,25,49,68;04,18,27,36,59;05,16,24,38,79;06,12,39,47,58;07,13,29,48,56;08,19,26,34,57;09,15,28,37,46
215	01,23,45,67,89;02,18,36,49,57;03,19,24,56,78;04,12,37,59,68;05,17,28,34,69;06,15,29,38,47;07,16,25,39,48;08,14,26,35,79;09,13,27,46,58
216	01,23,45,67,89;02,17,34,58,69;03,18,26,47,59;04,16,29,35,78;05,12,36,48,79;06,13,28,49,57;07,15,24,39,68;08,19,25,37,46;09,14,27,38,56
217	01,23,45,67,89;02,14,38,56,79;03,17,25,48,69;04,18,27,36,59;05,16,28,39,47;06,12,35,49,78;07,13,29,46,58;08,19,26,34,57;09,15,24,37,68
218	01,23,45,67,89;02,13,47,58,69;03,14,28,56,79;04,12,36,59,78;05,19,24,37,68;06,18,29,34,57;07,15,26,39,48;08,16,27,35,49;09,17,25,38,46
219	01,23,45,67,89;02,14,37,58,69;03,15,29,46,78;04,18,27,36,59;05,16,28,39,47;06,12,35,48,79;07,13,25,49,68;08,19,26,34,57;09,17,24,38,56
220	01,23,45,67,89;02,13,47,58,69;03,14,26,59,78;04,17,25,39,68;05,16,29,37,48;06,18,24,35,79;07,15,28,36,49;08,19,27,34,56;09,12,38,46,57
221	01,23,45,67,89;02,15,39,47,68;03,16,25,48,79;04,18,27,36,59;05,14,28,37,69;06,12,35,49,78;07,13,29,46,58;08,19,26,34,57;09,17,24,38,56
222	01,23,45,67,89;02,17,34,58,69;03,12,48,56,79;04,16,29,35,78;05,18,27,36,49;06,13,28,47,59;07,15,24,39,68;08,19,25,37,46;09,14,26,38,57
223	01,23,45,67,89;02,18,36,49,57;03,19,24,56,78;04,12,37,58,69;05,13,29,47,68;06,15,27,39,48;07,16,28,34,59;08,14,26,35,79;09,17,25,38,46
224	01,23,45,67,89;02,13,47,58,69;03,16,25,49,78;04,18,27,36,59;05,17,29,38,46;06,14,28,35,79;07,12,39,48,56;08,19,26,34,57;09,15,24,37,68
225	01,23,45,67,89;02,14,38,56,79;03,17,29,46,58;04,18,27,36,59;05,16,28,39,47;06,12,35,49,78;07,13,25,48,69;08,19,26,34,57;09,15,24,37,68
226	01,23,45,67,89;02,16,37,49,58;03,15,24,69,78;04,18,27,36,59;05,13,29,47,68;06,14,28,35,79;07,12,39,48,56;08,19,26,34,57;09,17,25,38,46
227	01,23,45,67,89;02,14,36,59,78;03,17,25,49,68;04,13,27,58,69;05,16,28,39,47;06,19,24,38,57;07,18,29,35,46;08,12,34,56,79;09,15,26,37,48
228	01,23,45,67,89;02,14,36,58,79;03,16,25,49,78;04,17,29,35,68;05,18,27,34,69;06,13,28,47,59;07,15,26,39,48;08,19,24,37,56;09,12,38,46,57
229	01,23,45,67,89;02,17,36,49,58;03,18,26,47,59;04,16,29,35,78;05,13,24,68,79;06,12,39,48,57;07,15,28,34,69;08,19,25,37,46;09,14,27,38,56
230	01,23,45,67,89;02,15,37,49,68;03,14,29,56,78;04,18,27,36,59;05,16,28,39,47;06,12,35,48,79;07,13,24,58,69;08,19,26,34,57;09,17,25,38,46
231	01,23,45,67,89;02,18,35,47,69;03,12,49,56,78;04,13,26,58,79;05,14,27,39,68;06,17,28,34,59;07,15,29,36,48;08,19,25,37,46;09,16,24,38,57
232	01,23,45,67,89;02,17,39,46,58;03,14,25,69,78;04,18,27,36,59;05,16,29,38,47;06,12,35,48,79;07,13,28,49,56;08,19,26,34,57;09,15,24,37,68
233	01,23,45,67,89;02,18,35,46,79;03,12,49,56,78;04,16,29,37,58;05,13,27,48,69;06,17,28,34,59;07,15,24,39,68;08,19,25,36,47;09,14,26,38,57
234	01,23,45,67,89;02,17,39,46,58;03,12,49,56,78;04,18,27,36,59;05,13,29,47,68;06,14,28,35,79;07,15,24,38,69;08,19,26,34,57;09,16,25,37,48
235	01,23,45,67,89;02,14,35,68,79;03,15,29,46,78;04,18,27,36,59;05,16,28,37,49;06,12,39,47,58;07,13,25,48,69;08,19,26,34,57;09,17,24,38,56
236	01,23,45,67,89;02,17,34,58,69;03,14,28,56,79;04,16,29,35,78;05,13,27,49,68;06,18,24,37,59;07,15,26,39,48;08,19,25,36,47;09,12,38,46,57
237	01,23,45,67,89;02,17,36,49,58;03,19,24,56,78;04,12,37,59,68;05,13,28,47,69;06,18,29,34,57;07,16,25,39,48;08,14,26,35,79;09,15,27,38,46
238	01,23,45,67,89;02,16,39,47,58;03,12,49,56,78;04,17,28,36,59;05,14,29,37,68;06,18,24,35,79;07,13,25,48,69;08,19,26,34,57;09,15,27,38,46
239	01,23,45,67,89;02,15,39,47,68;03,16,25,49,78;04,18,27,36,59;05,17,29,38,46;06,12,35,48,79;07,13,24,58,69;08,19,26,34,57;09,14,28,37,56
240	01,23,45,67,89;02,13,48,57,69;03,14,26,58,79;04,12,36,59,78;05,17,29,34,68;06,18,25,39,47;07,16,28,35,49;08,19,24,37,56;09,15,27,38,46
241	01,23,45,67,89;02,17,39,46,58;03,14,27,59,68;04,13,29,56,78;05,18,24,37,69;06,12,35,48,79;07,15,28,36,49;08,19,26,34,57;09,16,25,38,47
242	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,18,27,36,59;05,19,26,38,47;06,12,37,49,58;07,13,29,48,56;08,16,24,39,57;09,17,28,35,46
243	01,23,45,67,89;02,13,47,58,69;03,16,24,59,78;04,18,25,36,79;05,14,29,37,68;06,17,28,35,49;07,15,26,39,48;08,19,27,34,56;09,12,38,46,57
244	01,23,45,67,89;02,15,38,47,69;03,14,28,56,79;04,18,27,36,59;05,17,24,39,68;06,12,35,49,78;07,13,29,46,58;08,19,26,34,57;09,16,25,37,48
245	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,17,28,36,59;05,18,26,37,49;06,12,39,47,58;07,19,24,38,56;08,13,29,46,57;09,16,27,35,48
246	01,23,45,67,89;02,14,35,68,79;03,12,46,59,78;04,16,29,37,58;05,18,27,34,69;06,13,28,49,57;07,15,26,39,48;08,19,25,36,47;09,17,24,38,56
247	01,23,45,67,89;02,15,38,47,69;03,14,25,68,79;04,18,27,36,59;05,17,28,39,46;06,12,35,49,78;07,13,29,48,56;08,19,26,34,57;09,16,24,37,58
248	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,17,26,38,59;05,19,28,36,47;06,12,37,49,58;07,18,24,39,56;08,13,29,46,57;09,16,27,35,48
249	01,23,45,67,89;02,18,39,46,57;03,15,24,69,78;04,12,36,58,79;05,13,29,47,68;06,17,28,35,49;07,14,26,38,59;08,19,27,34,56;09,16,25,37,48
250	01,23,45,67,89;02,14,37,58,69;03,16,25,49,78;04,17,28,36,59;05,13,29,47,68;06,18,24,35,79;07,12,39,48,56;08,19,26,34,57;09,15,27,38,46
251	01,23,45,67,89;02,13,46,58,79;03,15,24,69,78;04,18,27,36,59;05,14,29,37,68;06,17,28,35,49;07,12,39,48,56;08,19,26,34,57;09,16,25,38,47
252	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,18,27,36,59;05,16,28,37,49;06,12,39,47,58;07,13,29,48,56;08,19,26,34,57;09,17,25,38,46
253	01,23,45,67,89;02,14,37,58,69;03,12,49,57,68;04,13,29,56,78;05,18,24,36,79;06,17,28,34,59;07,15,26,39,48;08,19,27,35,46;09,16,25,38,47
254	01,23,45,67,89;02,18,36,47,59;03,12,49,56,78;04,13,27,58,69;05,17,26,39,48;06,14,28,35,79;07,15,29,34,68;08,19,25,37,46;09,16,24,38,57
255	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,16,28,37,59;05,17,29,36,48;06,13,27,49,58;07,19,24,38,56;08,12,39,46,57;09,18,26,35,47
256	01,23,45,67,89;02,14,36,58,79;03,16,25,49,78;04,17,29,35,68;05,18,24,37,69;06,13,28,47,59;07,15,26,39,48;08,19,27,34,56;09,12,38,46,57
257	01,23,45,67,89;02,14,38,56,79;03,15,29,47,68;04,18,27,36,59;05,17,28,39,46;06,12,35,49,78;07,13,25,48,69;08,19,26,34,57;09,16,24,37,58
258	01,23,45,67,89;02,17,36,48,59;03,14,28,56,79;04,12,38,57,69;05,18,26,39,47;06,19,24,37,58;07,15,29,34,68;08,16,27,35,49;09,13,25,46,78
259	01,23,45,67,89;02,13,46,58,79;03,17,25,49,68;04,16,29,35,78;05,18,26,39,47;06,12,37,48,59;07,15,28,34,69;08,19,24,36,57;09,14,27,38,56
260	01,23,45,67,89;02,14,37,58,69;03,16,25,49,78;04,17,28,36,59;05,13,29,47,68;06,12,35,48,79;07,18,24,39,56;08,19,26,34,57;09,15,27,38,46
261	01,23,45,67,89;02,16,35,49,78;03,14,25,68,79;04,18,27,36,59;05,17,24,38,69;06,12,39,47,58;07,13,29,48,56;08,19,26,34,57;09,15,28,37,46
262	01,23,45,67,89;02,13,48,57,69;03,14,28,56,79;04,12,36,59,78;05,17,29,34,68;06,18,25,39,47;07,15,26,38,49;08,19,27,35,46;09,16,24,37,58
263	01,23,45,67,89;02,18,35,46,79;03,12,49,56,78;04,13,27,58,69;05,14,29,37,68;06,17,28,34,59;07,15,26,39,48;08,19,25,36,47;09,16,24,38,57
264	01,23,45,67,89;02,16,39,47,58;03,12,49,56,78;04,17,28,36,59;05,13,27,48,69;06,18,24,35,79;07,15,29,34,68;08,19,25,37,46;09,14,26,38,57
265	01,23,45,67,89;02,14,36,59,78;03,17,29,48,56;04,15,28,37,69;05,12,39,47,68;06,19,24,38,57;07,18,26,35,49;08,16,25,34,79;09,13,27,46,58
266	01,23,45,67,89;02,13,47,58,69;03,14,26,59,78;04,18,25,36,79;05,16,27,39,48;06,17,28,35,49;07,15,29,34,68;08,19,24,37,56;09,12,38,46,57
267	01,23,45,67,89;02,13,47,59,68;03,16,25,49,78;04,17,26,39,58;05,18,27,34,69;06,14,28,35,79;07,15,29,36,48;08,19,24,37,56;09,12,38,46,57
268	01,23,45,67,89;02,13,47,58,69;03,18,25,46,79;04,16,29,35,78;05,17,28,36,49;06,12,37,48,59;07,15,24,39,68;08,19,27,34,56;09,14,26,38,57
269	01,23,45,67,89;02,13,47,59,68;03,14,25,69,78;04,17,26,39,58;05,18,29,37,46;06,12,35,48,79;07,15,28,36,49;08,19,27,34,56;09,16,24,38,57
270	01,23,45,67,89;02,15,38,46,79;03,19,28,47,56;04,12,39,57,68;05,13,26,49,78;06,17,29,34,58;07,18,24,36,59;08,14,27,35,69;09,16,25,37,48
271	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,18,27,36,59;05,16,28,37,49;06,13,29,47,58;07,12,39,48,56;08,19,26,34,57;09,17,25,38,46
272	01,23,45,67,89;02,15,39,47,68;03,16,24,58,79;04,18,27,36,59;05,14,28,37,69;06,12,35,49,78;07,13,29,48,56;08,19,26,34,57;09,17,25,38,46
273	01,23,45,67,89;02,15,36,49,78;03,19,28,47,56;04,12,38,57,69;05,16,27,39,48;06,17,29,34,58;07,13,24,59,68;08,14,26,35,79;09,18,25,37,46
274	01,23,45,67,89;02,13,47,59,68;03,14,25,69,78;04,12,36,58,79;05,18,29,37,46;06,17,28,35,49;07,15,26,39,48;08,19,27,34,56;09,16,24,38,57
275	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,17,28,36,59;05,16,29,37,48;06,13,27,49,58;07,19,24,38,56;08,12,39,46,57;09,18,26,35,47
276	01,23,45,67,89;02,13,46,58,79;03,12,47,59,68;04,16,29,35,78;05,18,24,37,69;06,17,25,39,48;07,15,28,36,49;08,19,27,34,56;09,14,26,38,57
277	01,23,45,67,89;02,16,34,58,79;03,12,49,56,78;04,18,27,35,69;05,17,29,36,48;06,13,28,47,59;07,15,24,39,68;08,19,25,37,46;09,14,26,38,57
278	01,23,45,67,89;02,17,34,58,69;03,18,25,46,79;04,16,29,35,78;05,12,37,49,68;06,13,28,47,59;07,15,26,39,48;08,19,24,36,57;09,14,27,38,56
279	01,23,45,67,89;02,18,36,47,59;03,12,49,56,78;04,17,26,39,58;05,13,27,48,69;06,14,28,35,79;07,15,29,34,68;08,19,25,37,46;09,16,24,38,57
280	01,23,45,67,89;02,17,35,49,68;03,14,25,69,78;04,18,27,36,59;05,16,24,38,79;06,12,39,47,58;07,13,29,48,56;08,19,26,34,57;09,15,28,37,46
281	01,23,45,67,89;02,17,39,46,58;03,15,24,69,78;04,18,27,36,59;05,16,29,38,47;06,12,35,48,79;07,13,25,49,68;08,19,26,34,57;09,14,28,37,56
282	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,18,26,37,59;05,17,29,36,48;06,13,27,49,58;07,19,24,38,56;08,12,39,46,57;09,16,28,35,47
283	01,23,45,67,89;02,13,47,59,68;03,16,25,49,78;04,17,29,36,58;05,18,24,37,69;06,14,28,35,79;07,15,26,39,48;08,19,27,34,56;09,12,38,46,57
284	01,23,45,67,89;02,18,39,46,57;03,14,26,59,78;04,12,36,58,79;05,16,29,37,48;06,17,28,35,49;07,15,24,38,69;08,19,27,34,56;09,13,25,47,68
285	01,23,45,67,89;02,17,39,48,56;03,14,25,68,79;04,18,27,36,59;05,16,29,38,47;06,12,35,49,78;07,13,24,58,69;08,19,26,34,57;09,15,28,37,46
286	01,23,45,67,89;02,13,46,58,79;03,17,25,48,69;04,16,29,35,78;05,12,39,47,68;06,18,24,37,59;07,15,28,36,49;08,19,27,34,56;09,14,26,38,57
287	01,23,45,67,89;02,13,46,58,79;03,14,25,69,78;04,18,27,36,59;05,16,29,38,47;06,17,28,35,49;07,12,39,48,56;08,19,26,34,57;09,15,24,37,68
288	01,23,45,67,89;02,16,39,47,58;03,14,25,68,79;04,18,27,36,59;05,17,24,38,69;06,12,35,49,78;07,13,29,48,56;08,19,26,34,57;09,15,28,37,46
289	01,23,45,67,89;02,13,47,58,69;03,12,49,56,78;04,18,27,36,59;05,17,29,38,46;06,14,28,35,79;07,16,25,39,48;08,19,26,34,57;09,15,24,37,68
290	01,23,45,67,89;02,13,48,57,69;03,14,26,59,78;04,12,36,58,79;05,18,29,37,46;06,17,28,35,49;07,15,24,39,68;08,19,27,34,56;09,16,25,38,47
291	01,23,45,67,89;02,13,47,58,69;03,14,26,59,78;04,12,39,57,68;05,16,29,37,48;06,18,24,35,79;07,15,28,36,49;08,19,27,34,56;09,17,25,38,46
292	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,16,27,38,59;05,18,26,39,47;06,12,37,49,58;07,19,28,34,56;08,13,29,46,57;09,17,25,36,48
293	01,23,45,67,89;02,16,39,47,58;03,14,28,56,79;04,18,27,36,59;05,17,29,38,46;06,12,35,49,78;07,13,25,48,69;08,19,26,34,57;09,15,24,37,68
294	01,23,45,67,89;02,13,47,58,69;03,12,49,56,78;04,18,26,35,79;05,14,27,39,68;06,17,28,34,59;07,15,29,36,48;08,19,25,37,46;09,16,24,38,57
295	01,23,45,67,89;02,18,39,46,57;03,15,24,69,78;04,17,28,36,59;05,14,29,37,68;06,12,35,48,79;07,16,25,38,49;08,19,27,34,56;09,13,26,47,58
296	01,23,45,67,89;02,16,37,49,58;03,15,24,69,78;04,18,27,36,59;05,17,29,38,46;06,12,35,48,79;07,14,28,39,56;08,19,26,34,57;09,13,25,47,68
297	01,23,45,67,89;02,14,37,58,69;03,16,24,59,78;04,15,28,36,79;05,17,29,38,46;06,18,27,35,49;07,12,39,48,56;08,19,26,34,57;09,13,25,47,68
298	01,23,45,67,89;02,17,39,46,58;03,15,29,47,68;04,18,27,36,59;05,16,24,38,79;06,12,35,49,78;07,13,25,48,69;08,19,26,34,57;09,14,28,37,56
299	01,23,45,67,89;02,13,47,58,69;03,14,25,68,79;04,12,36,59,78;05,16,29,37,48;06,18,24,39,57;07,15,26,38,49;08,19,27,34,56;09,17,28,35,46
300	01,23,45,67,89;02,17,39,48,56;03,15,24,69,78;04,12,36,58,79;05,16,29,38,47;06,18,27,35,49;07,13,28,46,59;08,19,26,34,57;09,14,25,37,68
301	01,23,45,67,89;02,19,36,47,58;03,17,29,48,56;04,12,39,57,68;05,16,28,34,79;06,18,24,37,59;07,15,26,38,49;08,14,27,35,69;09,13,25,46,78
